Region,Date,Year,Week,Total Tests,Total RSV,Test Positivity Rate,PM2.5,PM10,SO2,O3,NO2,Max.Temp,Min.Temp,Temp.Range,Avg.Temp,Prcp,RH,WS,AP
Nuble,2017/9/3,2017,35,33,7,0.212121212,64.65625,49.25,49.3215,23.03,45.4819,17.1,-0.7,17.8,7.45,32.6,60.75973103,5.714444319,915.7548885
Nuble,2017/9/10,2017,36,24,2,0.083333333,48.875,58.125,25.31575,25.48,40.94845625,16,-0.7,16.7,7.217857143,0.2,63.43463605,4.632139184,916.4978237
Nuble,2017/9/17,2017,37,21,2,0.095238095,37.125,59.5,22.076775,25.97,37.0501,24.5,1.2,23.3,9.3125,7.4,59.26762821,5.395214161,917.6576723
Nuble,2017/9/24,2017,38,21,2,0.095238095,16.625,55.453125,18.9557,26.46,31.3678,24.5,2.5,22,10.9625,2.4,58.70052083,5.716758578,915.7689491
Nuble,2017/10/1,2017,39,27,1,0.037037037,21.625,58.625,19.40765,21.805,45.77314255,22,3.1,18.9,11.1,56.8,63.62296196,5.532608696,913.7965919
Nuble,2017/10/8,2017,40,13,0,0,23.5,41,14.90125,21.56,44.379045,19.8,4.1,15.7,10.925,46.8,80.31974638,5.909193841,913.5059103
Nuble,2017/10/15,2017,41,18,2,0.111111111,13.75,42.375,34.0338,26.705,28.4444,24.2,2.3,21.9,11.7625,2.6,60.23177083,5.5703125,915.3174479
Nuble,2017/10/22,2017,42,22,1,0.045454545,8.125,52.125,24.375825,29.89,29.60295,25.1,4.7,20.4,12.8375,4.6,55.42447917,5.78125,913.4289063
Nuble,2017/10/29,2017,43,10,1,0.1,8.5,41.375,11.90135,27.685,17.3048125,25.1,4.7,20.4,12.9625,24.2,66.5,4.520833333,913.8033854
Nuble,2017/11/5,2017,44,15,1,0.066666667,12.125,35,41.667825,22.295,23.9200625,21.3,2.2,19.1,11.6,71.6,76.890625,5.106770833,913.5932292
Nuble,2017/11/12,2017,45,20,2,0.1,8.625,43.109375,24.8769,24.01,23.97235,27.8,9.2,18.6,16.6,1.2,61.60960145,5.046535326,913.5806499
Nuble,2017/11/19,2017,46,11,1,0.090909091,6.25,45.25,18.179525,25.725,20.04315,27.6,5.6,22,15.45,0,56.4609375,6.083333333,913.9552083
Nuble,2017/11/26,2017,47,14,1,0.071428571,7,50.125,20.065925,27.685,21.74925,27.6,6.5,21.1,16.5125,0,49.85416667,6.213541667,914.0161458
Nuble,2017/12/3,2017,48,11,0,0,10.375,44.875,6.0522,24.745,16.6098,31.8,7.3,24.5,17.2,0,59.17708333,4.594225543,912.2302423
Nuble,2017/12/10,2017,49,10,0,0,10.625,46.5,17.53435,28.175,19.0679,30.8,8.7,22.1,18.975,0,56.26041667,4.5625,912.9085938
Nuble,2017/12/17,2017,50,7,0,0,6.375,43.125,20.27225,24.745,16.6333,30.8,6.9,23.9,18.7625,0.6,63.17040308,5.602241848,913.4557405
Nuble,2017/12/24,2017,51,9,0,0,5.675,49.625,16.384825,24.255,25.22725,31.3,6.9,24.4,18.45,0,43.54313859,6.540307971,913.3241055
Nuble,2017/12/31,2017,52,10,0,0,6.25,40.375,15.24185,18.13,20.44735,32.7,8.3,24.4,19.825,9.4,52.49060236,5.582314312,913.8840014
Nuble,2018/1/7,2018,1,5,0,0,5.375,41.75,8.040125,21.315,19.6131,35.2,8.7,26.5,19.4,3.8,54.52864583,5.96875,914.4526042
Nuble,2018/1/14,2018,2,8,0,0,7.625,46,9.343575,18.13,17.9916,35.2,11,24.2,21.7375,0,51.86979167,5.419270833,912.5757813
Nuble,2018/1/21,2018,3,13,0,0,9.25,41.75,6.278175,21.98000105,13.91905,34.7,9.7,25,20.1875,0,57.84861866,5.302309783,912.8185236
Nuble,2018/1/28,2018,4,12,0,0,9.25,45.625,5.94003125,25.5500014,19.4674,31.9,7.2,24.7,19.65,0,56.02864583,4.90625,910.9856771
Nuble,2018/2/4,2018,5,5,0,0,15,53.5,6.553275,24.255,20.22028125,35.3,10.1,25.2,21.25,0,42.4375,5.916666667,910.5023438
Nuble,2018/2/11,2018,6,6,0,0,6.625,45.375,7.67005,26.705,28.41130495,34.2,8.3,25.9,19.65,0,46.10099638,6.248075181,913.3264266
Nuble,2018/2/18,2018,7,8,0,0,12.5,51.25,10.227825,25.725,50.46194245,34.4,8.3,26.1,20.8625,0,44.31657609,5.133718297,912.9185575
Nuble,2018/2/25,2018,8,13,0,0,10.375,34.75,15.343375,18.865,20.0314,32.5,9.1,23.4,19.5875,9,65.671875,4.03125,913.2739583
Nuble,2018/3/4,2018,9,6,0,0,9,40.375,15.98855,22.295,19.73765,32.5,8.6,23.9,19.3875,0,56.5078125,4.083333333,913.8880208
Nuble,2018/3/11,2018,10,8,0,0,11.375,50.5,13.791025,26.215,27.41745,32.3,5.7,26.6,17.0375,1.2,52.33763587,5.039515399,912.7292233
Nuble,2018/3/18,2018,11,8,0,0,7,49.25,16.823675,24.892,27.6871125,26.6,2.4,24.2,13.3,13.4,57.79947917,5.401041667,912.8942708
Nuble,2018/3/25,2018,12,12,0,0,11.875,45,12.821625,26.95,31.21426745,27.1,4.2,22.9,14.3625,11.3,64.19130609,5.639556624,912.8186665
Nuble,2018/4/1,2018,13,21,0,0,11.875,63.375,5.3841,25.97,37.51775,27.9,5.4,22.5,16.25,0,74.16178494,5.8869002,911.4088338
Nuble,2018/4/8,2018,14,17,0,0,23.625,51.875,15.3008,24.99,33.73425,26.8,2.7,24.1,12.9375,13.6,80.53520415,4.290290552,911.639127
Nuble,2018/4/15,2018,15,18,0,0,26.25,52.875,64.9498,20.335,38.93715,25.4,1.8,23.6,12.0125,35,84.26784769,4.411623815,913.2115028
Nuble,2018/4/22,2018,16,16,0,0,29,75,19.450225,24.745,51.9507779,25.4,3.3,22.1,12.425,0,84.99793931,3.567481884,913.949615
Nuble,2018/4/29,2018,17,14,0,0,52.125,75.5,29.170425,20.825,58.41461975,21.1,-0.5,21.6,9.525,12.2,75.71210938,3.500434028,914.403125
Nuble,2018/5/6,2018,18,27,0,0,42.625,71.875,22.83985,20.335,58.2706,23,4.1,18.9,11.575,9.2,72.24166667,3.442708333,914.1572917
Nuble,2018/5/13,2018,19,19,0,0,56.875,64.875,30.523,19.11,47.3008,18.9,2,16.9,10.25,24.4,76.95018116,3.458673007,914.9360281
Nuble,2018/5/20,2018,20,29,1,0.034482759,52.96875,92.375,59.595175,22.54,70.53995,17.7,2.3,15.4,9.525,28.6,75.96306612,3.972486413,915.5352808
Nuble,2018/5/27,2018,21,21,2,0.095238095,104.234375,104.265625,64.337375,21.315,76.0084,17.1,-1.8,18.9,6.7625,9.4,62.16302083,4.328125,915.2872396
Nuble,2018/6/3,2018,22,20,3,0.15,96.609375,72.8125,55.7274,15.68,55.37775,14.6,-3.7,18.3,6.2375,50.4,74.57681442,5.256227355,914.3305593
Nuble,2018/6/10,2018,23,37,4,0.108108108,90.125,85,59.56160625,19.355,87.9511,13.5,-3.1,16.6,5.675,62.6,80.80635341,5.908033288,910.3514346
Nuble,2018/6/17,2018,24,35,15,0.428571429,101.625,124.4642875,65.55895,20.09,78.40775,18.3,-3.3,21.6,5.4125,21.8,73.13286458,3.9296875,916.9440625
Nuble,2018/6/24,2018,25,44,24,0.545454545,69.5,99.75,45.289975,10.535,88.8441,17,-3.5,20.5,5.9625,0.4,67.37942708,4.502604167,917.0973958
Nuble,2018/7/1,2018,26,60,24,0.4,72.25,75.5,36.041375,12.25,54.30145,14.4,-3.5,17.9,7.8,50.6,79.3179389,4.670835392,913.9057673
Nuble,2018/7/8,2018,27,72,28,0.388888889,30.625,53,36.2215,14.945,39.14428605,17.9,3.3,14.6,10.625,83.2,76.01407395,7.803613238,910.7992108
Nuble,2018/7/15,2018,28,68,23,0.338235294,109.875,79.75,58.095225,9.555,56.82065,17.5,-0.6,18.1,7.5875,3.8,68.46640625,3.8125,915.1723958
Nuble,2018/7/22,2018,29,54,14,0.259259259,93.25,54.625,37.4005,18.865,32.68615,13.6,-4.1,17.7,3.85,4.4,68.81822917,3.380208333,916.6283854
Nuble,2018/7/29,2018,30,64,28,0.4375,152.625,75.25,41.5139,19.11,50.96915,13.9,-3.7,17.6,3.9875,0.4,62.56265851,4.705163043,916.9297441
Nuble,2018/8/5,2018,31,64,21,0.328125,102.75,91.375,68.87325,18.62,50.76959505,14,-2.6,16.6,5.6171875,9.8,64.4615942,4.543025362,916.3106205
Nuble,2018/8/12,2018,32,46,7,0.152173913,97.25,83.875,37.895025,18.13,54.9195,16.8,-1.3,18.1,7.55,26.2,66.73949275,4.411005435,914.8276042
Nuble,2018/8/19,2018,33,52,14,0.269230769,69.375,62.625,40.6362,22.295,69.7245,18.8,-0.7,19.5,7.2625,12,62.1298913,5.430932971,918.1717844
Nuble,2018/8/26,2018,34,46,13,0.282608696,47.5,62.25,25.351775,24.5,72.40957005,22.3,-2.4,24.7,7.3625,26.2,56.53385417,6.520833333,916.9299479
Nuble,2018/9/2,2018,35,41,13,0.317073171,51.375,49.5,23.7634,26.46,73.62134755,22.3,2.2,20.1,9.75,3.8,56.18138021,5.055772569,915.7719401
Nuble,2018/9/9,2018,36,44,11,0.25,28.625,73.25,38.622075,31.36,67.8808075,22.6,-0.1,22.7,9.5,0.8,51.58567708,6.234375,915.4308594
Nuble,2018/9/16,2018,37,28,5,0.178571429,26.125,55.625,30.90945,30.38,63.2821724,22.6,-0.1,22.7,10.0375,14.4,50.26145833,5.924479167,914.6148438
Nuble,2018/9/23,2018,38,19,4,0.210526316,16.375,39.375,27.05805,28.665,62.90793255,22,6.2,15.8,11.6125,90.8,55.709375,6.611979167,914.08125
Nuble,2018/9/30,2018,39,24,1,0.041666667,12.875,39.75,11.341325,27.44,47.94705,19.4,6.8,12.6,11.55,23.2,66.32229167,6.105208333,913.4971615
Nuble,2018/10/7,2018,40,23,2,0.086956522,16.25,46.625,10.22455,37.73,60.6206,22.9,-1,23.9,10.2125,18,73.19916667,5.146354167,914.7147917
Nuble,2018/10/14,2018,41,22,1,0.045454545,17.125,39.5,11.40355,38.71,47.54285,21.9,1.4,20.5,10.275,22.8,74.53794508,4.67405303,915.2248295
Nuble,2018/10/21,2018,42,26,3,0.115384615,10.125,38.875,16.266925,36.505,35.17715,21.9,4.2,17.7,11.9125,45.2,74.01416969,4.850226449,914.5154133
Nuble,2018/10/28,2018,43,16,0,0,9.875,44,14.02355,37.24,38.20395,23.6,4.2,19.4,13.7125,23.4,69.86412326,4.168880208,914.6195052
Nuble,2018/11/4,2018,44,9,1,0.111111111,8.875,30.625,8.27265,33.32,27.8099,21.6,6.2,15.4,13.6375,46.4,77.54618056,4.774305556,912.4795139
Nuble,2018/11/11,2018,45,18,0,0,8.5,40.5,37.05335,36.015,42.86850495,30.1,6,24.1,15.05,55.6,58.96943655,5.200994318,912.9349905
Nuble,2018/11/18,2018,46,9,0,0,6.25,30.875,20.87485,38.22,75.57756745,24.3,7.1,17.2,14.7375,7.4,71.98741987,4.305889423,914.1338615
Nuble,2018/11/25,2018,47,12,0,0,4.625,40,15.2615,41.405,37.00075,26.7,7.3,19.4,16.075,0.2,45.69247653,6.390424679,914.148117
Nuble,2018/12/2,2018,48,11,0,0,6.85,45.625,8.82285,43.40583415,19.49325,30.3,7.9,22.4,17.13333333,0,42.79087787,5.442599068,913.5877557
Nuble,2018/12/9,2018,49,14,0,0,9.425,35.5,17.2658,44.75333415,14.3538,32.4,7.8,24.6,18.69895833,1.2,52.96200517,5.021720031,913.8876061
Nuble,2018/12/16,2018,50,8,1,0.125,5.25,36,11.1612,44.4675,11.8158,29.1,5.7,23.4,16.475,5.6,52.54002246,5.900757001,914.702562
Nuble,2018/12/23,2018,51,8,1,0.125,5.875,45.125,4.7815,40.18,17.54275,32.2,7.6,24.6,19.9625,0,48.81273538,5.714810363,912.8120176
Nuble,2018/12/30,2018,52,8,0,0,5.5,40.625,8.590325,40.3025,16.8448,32.7,5.1,27.6,18.925,0,45.42992553,5.808187217,911.7133366
Nuble,2019/1/6,2019,1,5,0,0,5.625,52,9.245325,36.995,19.72825,32,7.6,24.4,18.7625,0,40.85705128,6.86708734,911.6103566
Nuble,2019/1/13,2019,2,12,1,0.083333333,5.5,32.625,17.786525,26.95,10.50685,29.5,5.3,24.2,16.75,16.8,61.34927885,5.220352564,913.4310697
Nuble,2019/1/20,2019,3,11,2,0.181818182,6.875,45.5,15.664325,31.115,16.41005,37,8.9,28.1,20.325,0,44.45895433,5.745793269,913.5688301
Nuble,2019/1/27,2019,4,8,1,0.125,6.375,53,11.54805938,33.075,24.47525,33.3,10.2,23.1,20.925,0,32.99389022,6.032652244,912.4889824
Nuble,2019/2/3,2019,5,4,0,0,8.625,54.5,9.05865,30.87,23.11695,40,9.6,30.4,22.125,0,31.06762821,6.737179487,912.5899639
Nuble,2019/2/10,2019,6,6,1,0.166666667,13.75,54.875,7.273775,28.175,22.68455,38.4,11.1,27.3,21.275,1.8,38.64078526,6.017027244,911.2605369
Nuble,2019/2/17,2019,7,8,0,0,9.875,47,22.9512,31.605,23.171,35.6,7.6,28,19.7625,5.6,55.34765625,5.830729167,912.2460938
Nuble,2019/2/24,2019,8,5,0,0,8.375,40.75,19.207875,29.89,22.12995,31.7,9,22.7,19.825,0,65.04036458,4.958333333,912.9690104
Nuble,2019/3/3,2019,9,5,0,0,9.875,50.5,17.0038,25.66375,30.6111,31.5,7.2,24.3,17.5875,0,43.07708333,5.46875,913.0960938
Nuble,2019/3/10,2019,10,3,0,0,7.25,43.5,24.6542,7.90125,24.9147,33.9,4,29.9,16.775,8,53.82447917,5.971354167,912.5098958
Nuble,2019/3/17,2019,11,5,0,0,9.5,51.75,18.8378,15.68,28.02375,31.2,5.1,26.1,16.9125,0,54.38958333,4.786458333,912.4432292
Nuble,2019/3/24,2019,12,9,0,0,15.875,68.125,15.09775,25.235,37.11355,27.9,3.1,24.8,15.35,0,44.09249527,6.301373106,914.9992898
Nuble,2019/3/31,2019,13,6,0,0,51.5,62.25,9.1831,22.785,44.0625,31.4,5.3,26.1,14.8375,2.2,50.68383049,4.179450758,913.4809186
Nuble,2019/4/7,2019,14,11,0,0,27.5,60.25,15.585725,17.395,36.51195,30.1,0.7,29.4,14.525,2,53.80807292,4.658854167,915.1419271
Nuble,2019/4/14,2019,15,7,0,0,31,71.25,7.706075,13.965,42.4974,30.1,0.7,29.4,12.5375,1.4,63.38828125,3.611979167,914.5679688
Nuble,2019/4/21,2019,16,9,0,0,32.5,74.375,25.554825,17.395,48.03165,24.8,-1,25.8,11.5125,0.2,58.09481431,3.568500906,914.2048007
Nuble,2019/4/28,2019,17,13,0,0,65.5,67.625,39.480125,16.17,44.46435,22.3,1.1,21.2,10.3875,0.2,68.27135417,3.205729167,914.7546875
Nuble,2019/5/5,2019,18,13,0,0,30.125,89.125,39.63405,17.395,47.3901,21.4,3.4,18,12.1125,48,58.16227059,6.184647817,913.9087891
Nuble,2019/5/12,2019,19,17,0,0,59.875,81.875,32.1343,15.19,44.791,19.8,0.9,18.9,10,5.6,69.63058036,4.478794643,914.8270833
Nuble,2019/5/19,2019,20,26,0,0,77.5,98.875,38.641725,17.885,56.2825,20.7,1.3,19.4,10.075,15.4,67.43005952,5.202752976,914.5192708
Nuble,2019/5/26,2019,21,19,0,0,96.78125,115.875,58.448925,18.865,48.9035,18.2,-2.8,21,6.825,4.4,65.74761905,4.522693452,915.7204427
Nuble,2019/6/2,2019,22,36,1,0.027777778,35.75,104.203125,31.436725,16.66,40.25785,19.2,7.5,11.7,11.75,77.8,66.484375,6.53125,914.8601563
Nuble,2019/6/9,2019,23,57,1,0.01754386,66.25,135.875,34.954075,20.825,56.49635,19.2,0.3,18.9,9.45,36.6,65.97050781,5.040798611,915.9150174
Nuble,2019/6/16,2019,24,68,3,0.044117647,58.125,82,79.32705,15.435,41.2143,13,1.4,11.6,7.2375,28.4,76.16975446,6.228422619,913.0902158
Nuble,2019/6/23,2019,25,63,4,0.063492063,108.25,136,64.34065,18.865,59.05785,16.1,-1.4,17.5,6.325,1.2,66.55453125,4.801041667,915.6378125
Nuble,2019/6/30,2019,26,56,5,0.089285714,54.875,92.75,32.831875,17.395,50.59315,14.7,-1.7,16.4,7.0775,185.4,80.87403877,6.285243742,912.6380008
Nuble,2019/7/7,2019,27,58,14,0.24137931,62.25,140.5,42.938525,16.66,56.9029,16.8,-0.8,17.6,6.675,1.6,65.07154851,5.697703451,915.9346802
Nuble,2019/7/14,2019,28,54,15,0.277777778,54.625,129.875,31.06665,17.395,52.89145,16.8,2.3,14.5,9.575,10.4,75.66080729,4.96875,914.8606771
Nuble,2019/7/21,2019,29,56,9,0.160714286,67.875,143,41.24535,19.11,53.85025,14.7,0.6,14.1,6.9328125,50.4,70.90550669,5.183031303,914.6709661
Nuble,2019/7/28,2019,30,79,29,0.367088608,55,98.5,51.876,13.23,42.2624,16.4,-0.6,17,6.725,18.8,67.69644097,5.261458333,916.1046875
Nuble,2019/8/4,2019,31,57,26,0.456140351,28.73958375,106.625,52.560475,13.965,42.1731,20,-0.5,20.5,9.025,13.6,70.528125,5.515625,918.0151042
Nuble,2019/8/11,2019,32,39,17,0.435897436,37.9583325,83,32.694325,14.363125,37.67285,20,-2.6,22.6,5.4875,12.6,62.71380208,5.130208333,917.028125
Nuble,2019/8/18,2019,33,65,27,0.415384615,51.375,93.625,23.8027,15.925,40.4576,19,-0.6,19.6,8.25,29.8,67.93567708,5.734635417,915.2127604
Nuble,2019/8/25,2019,34,1,0,0,81.875,106.625,24.55595,22.05,52.42615,17.7,1.3,16.4,9.3875,1.8,63.41666667,4.166666667,916.1695313
Nuble,2019/9/1,2019,35,61,20,0.327868852,25.875,80,24.860525,9.31,42.11905,17.6,2.1,15.5,9.7375,12.6,67.11354167,5.911458333,916.2861979
Nuble,2019/9/8,2019,36,48,19,0.395833333,50.125,64.5,33.978125,9.31,33.07155,18.4,-2.1,20.5,8.2125,26.4,62.7447577,5.073029891,913.1682405
Nuble,2019/9/15,2019,37,56,17,0.303571429,32.875,43.1041675,28.279625,8.82,26.5315,21,1.2,19.8,9.2,24.6,76.68922822,4.589251894,914.3254025
Nuble,2019/9/22,2019,38,18,11,0.611111111,13.125,45.75,21.205625,9.065,18.4851,22.7,0.8,21.9,9.0875,1,57.65243433,6.138813406,916.541327
Nuble,2019/9/29,2019,39,49,14,0.285714286,17.125,58.5,13.188425,10.535,26.93805,28.5,2.1,26.4,12.6,5.4,54.01744792,5.325520833,914.4846354
Nuble,2019/10/6,2019,40,38,3,0.078947368,17.5,37.875,14.31175,9.473333415,19.8152,19.7,0.3,19.4,8.675,10.4,70.42389437,4.095211988,916.4269645
Nuble,2019/10/13,2019,41,27,2,0.074074074,14,75.125,24.32015,12.57666683,36.5002,23.3,4.1,19.2,13.1375,1.4,57.66504755,4.790874094,914.1395833
Nuble,2019/10/20,2019,42,31,5,0.161290323,12.75,53.05,18.362925,8.085,18.706,22.9,3.8,19.1,12.775,3.6,66.70757473,4.972146739,914.2758605
Nuble,2019/10/27,2019,43,26,0,0,7.125,49.64166625,15.7855,7.595,9.92405,25.3,2.2,23.1,13.45,0.6,61.284375,4.541666667,914.8546875
Nuble,2019/11/3,2019,44,11,2,0.181818182,7.375,39.75,18.441525,6.125,12.1965,22.6,2.4,20.2,12.3,13.6,66.00572917,5.177083333,913.0578125
Nuble,2019/11/10,2019,45,14,1,0.071428571,5.75,57.125,14.118525,6.37,19.6789,31.6,6,25.6,16.1625,0.8,48.65480769,5.941225962,912.8042708
Nuble,2019/11/17,2019,46,23,1,0.043478261,6.5,56.25,17.3837,5.145,14.86845,31.6,4.9,26.7,18.4,0,55.02161458,4.822916667,913.8583333
Nuble,2019/11/24,2019,47,9,0,0,7.875,59.25,28.49536563,5.635,13.68405,32,4.9,27.1,17.875,0,51.51692708,5.078125,913.5393229
Nuble,2019/12/1,2019,48,4,0,0,4.875,49.25,14.88774063,6.86,11.63485,31.3,3,28.3,15.4875,0.8,59.76067708,5.270833333,914.3361979
Nuble,2019/12/8,2019,49,3,0,0,6.625,57.375,12.0651,14.59791683,15.38075,31.3,7,24.3,18.8625,0,46.26223958,6.395833333,913.8294271
Nuble,2019/12/15,2019,50,3,0,0,7,49.625,10.72235,17.98708342,14.25745,31.3,7.6,23.7,18.35,0,52.31881567,5.222531703,914.0026313
Nuble,2019/12/22,2019,51,3,1,0.333333333,5.125,51.625,11.302025,21.805,17.3148,32.4,8.4,24,19.1875,0.4,50.13984375,6.182291667,913.4424479
Nuble,2019/12/29,2019,52,6,0,0,4.104166625,47.5,12.343475,21.07,15.00475,33.5,8.5,25,20.4125,1.2,50.14557292,5.822916667,912.1940104
O.Higgins,2015/1/4,2015,1,14,0,0,10.6614625,33.525475,3.95354201,14.9611406,8.2112525,29.57769625,11.42658653,18.15110972,24.65172101,0.019484344,41.32336957,4.607964204,1011.083333
O.Higgins,2015/1/11,2015,2,1,0,0,14.881395,47.24955,5.99103872,16.73476175,8.7470384,30.04614382,12.73887975,17.30726406,25.140625,0.124207703,46.16145833,4.69796659,1010.973958
O.Higgins,2015/1/18,2015,3,21,0,0,20.11458125,56.73307813,5.145052838,19.38892025,10.42761035,29.45476488,13.21386565,16.24089924,24.9375,0.142496674,45.44270833,5.123468379,1012.098958
O.Higgins,2015/1/25,2015,4,17,0,0,15.13412063,40.18371563,3.043147685,18.3606038,11.2674322,28.11441187,13.4063732,14.70803867,23.85416667,0.045103623,55.13020833,4.926857225,1013.239583
O.Higgins,2015/2/1,2015,5,13,0,0,14.85399625,46.84701875,4.213931693,13.51716695,9.95463995,30.32184488,12.68169391,17.64015097,25.8125,0.072707019,41.49181548,4.717185008,1011.261161
O.Higgins,2015/2/8,2015,6,12,0,0,14.8203125,49.79875625,3.290706245,13.7041828,8.7692506,30.01912485,12.71605557,17.30306928,25.578125,0.131662902,41.08854167,4.540602309,1011.53125
O.Higgins,2015/2/15,2015,7,17,0,0,16.5572875,58.796825,5.7195779,18.93708145,10.492609,29.84078197,12.97187898,16.86890299,24.81770833,0.092452494,42.63020833,5.006926407,1012.932292
O.Higgins,2015/2/22,2015,8,10,0,0,23.7224375,70.14881563,3.64361959,19.84847165,12.16089539,27.72176065,10.98817819,16.73358247,22.03125,0.096347631,50.15104167,4.964779785,1012.692708
O.Higgins,2015/3/1,2015,9,10,0,0,18.3727375,42.54225781,2.783524353,15.8958597,9.3542549,26.524644,12.33671588,14.18792812,21.27604167,0.293520906,61.27083333,4.841230856,1012.921875
O.Higgins,2015/3/8,2015,10,14,0,0,16.91320688,48.68881969,2.60980689,14.84725725,10.60786945,28.18900333,11.680533,16.50847033,22.97916667,0.319654238,50.40104167,5.29568115,1012.182292
O.Higgins,2015/3/15,2015,11,11,0,0,19.43990063,67.85919688,4.614380025,19.2188388,9.85962945,29.38830184,12.3236194,17.06468244,24.54008152,0.273678942,38.91349638,4.627372408,1010.098505
O.Higgins,2015/3/22,2015,12,18,0,0,14.47950625,62.05955,4.873639505,14.25538625,9.79789025,29.74204619,11.21462847,18.52741771,24.28645833,0.383067542,38.1875,4.379246659,1012.671875
O.Higgins,2015/3/29,2015,13,16,0,0,14.51954563,43.4049125,3.40890165,10.72595888,15.0882972,26.47594669,13.16169721,13.31424948,21.41666667,3.60370869,63.33333333,4.968230049,1014.890625
O.Higgins,2015/4/5,2015,14,13,0,0,12.48618125,46.79875938,3.525596123,13.07469205,14.70742095,25.64821955,9.617323711,16.03089584,20.875,0.842480231,48.16145833,5.193478013,1014.203125
O.Higgins,2015/4/12,2015,15,23,1,0.043478261,18.02604938,55.43559781,3.775259853,15.12051065,11.61004105,25.98016593,9.591214233,16.3889517,20.27083333,0.45017604,50.88020833,4.963407727,1012.34375
O.Higgins,2015/4/19,2015,16,16,0,0,24.20051875,63.96041875,2.953923585,16.5086782,15.30687775,22.42156856,8.061857687,14.35971087,17.578125,10.84289467,56.13020833,4.681870726,1014.734375
O.Higgins,2015/4/26,2015,17,21,0,0,31.11175,92.76325313,4.844248345,16.28569145,12.3354038,20.88864353,7.749963806,13.13867972,16.80520833,4.411160206,54.21354167,4.661048413,1014.065625
O.Higgins,2015/5/3,2015,18,21,0,0,46.65238125,100.2169313,5.16236154,18.12147155,14.91971525,19.53113226,7.163936815,12.36719545,15.88541667,8.524532738,61.03125,4.971492291,1014.182292
O.Higgins,2015/5/10,2015,19,15,0,0,35.86561938,69.57208125,3.958222968,14.2928394,14.32646245,19.43794062,5.240436494,14.19750413,14.44270833,0.910738481,54.734375,4.764939337,1014.84375
O.Higgins,2015/5/17,2015,20,34,1,0.029411765,39.99612125,80.66985313,6.126200263,12.73104035,17.99053545,20.40453691,5.50770084,14.89683607,15.35416667,2.116836946,50.14583333,4.792045455,1014.427083
O.Higgins,2015/5/24,2015,21,28,1,0.035714286,42.02298125,79.94075313,3.712359548,10.9300184,19.0509236,18.10050632,6.585906862,11.51459946,14.21354167,3.37337702,64.60416667,5.00380247,1016.635417
O.Higgins,2015/5/31,2015,22,23,1,0.043478261,72.13425625,100.2742031,6.52275855,12.2580458,20.26289145,15.6101097,3.297010741,12.31309896,11.92708333,6.582546065,58.9375,4.718508938,1016.765625
O.Higgins,2015/6/7,2015,23,27,0,0,60.73693125,79.45393125,7.11528465,8.25454,26.93793015,17.40257104,7.890983549,9.511587487,14.328125,18.35326207,62.97395833,5.34320211,1016.796875
O.Higgins,2015/6/14,2015,24,25,7,0.28,36.26203125,68.20078438,3.059832828,11.9439656,18.9588412,14.2643754,4.167753644,10.09662175,10.42708333,8.040696687,68.375,4.922028515,1018.90625
O.Higgins,2015/6/21,2015,25,29,10,0.344827586,57.2822875,90.4081625,8.746155068,11.39578545,22.8477998,14.76459533,2.113528478,12.65106686,10.13541667,0.738369552,54.52083333,5.023146101,1016.729167
O.Higgins,2015/6/28,2015,26,31,11,0.35483871,71.16176063,98.29970938,7.9305566,8.36215135,16.7941669,15.54721204,3.591524559,11.95568748,11.19270833,0.640109628,55.4375,5.233886656,1014.708333
O.Higgins,2015/7/5,2015,27,61,28,0.459016393,67.95428125,100.3666094,6.661040185,9.4512327,20.79443325,14.22103636,3.116790375,11.10424599,10.734375,25.49628444,51.671875,5.091463156,1015.359375
O.Higgins,2015/7/12,2015,28,51,30,0.588235294,55.43758875,62.95307969,4.299124595,7.5501405,21.4434069,13.5289725,7.23597616,6.292996341,11.69791667,89.67332947,74.03645833,5.074250102,1016.223958
O.Higgins,2015/7/19,2015,29,54,34,0.62962963,59.8849975,71.73095313,3.084334085,13.666149,20.24251225,13.34192031,4.847701303,8.494219008,9.59375,15.89279175,72.109375,5.501951922,1018.869792
O.Higgins,2015/7/26,2015,30,45,28,0.622222222,76.142475,83.68357813,4.99533392,9.65898045,26.45563495,15.27403172,3.516078722,11.75795299,10.74479167,4.473717326,64.171875,4.967016262,1017.453125
O.Higgins,2015/8/2,2015,31,57,27,0.473684211,52.228925,58.35918125,4.350631175,6.88591365,20.8462907,14.56987173,7.209350104,7.360521626,12.140625,37.1765908,76.75,5.180726396,1015.40625
O.Higgins,2015/8/9,2015,32,54,23,0.425925926,33.39717938,47.10325,3.070911728,9.182615435,15.54025602,15.1385348,8.622020412,6.516514393,12.71354167,110.5389993,76.78645833,5.114063002,1011.203125
O.Higgins,2015/8/16,2015,33,61,27,0.442622951,34.85829875,56.192675,0.692671015,5.7346562,18.10438825,12.93653551,5.008151455,7.928384051,10.19270833,25.56199896,77.203125,4.80592389,1017.921875
O.Higgins,2015/8/23,2015,34,63,26,0.412698413,34.19228,64.22828438,0.912187388,6.26046785,16.9994864,16.65287062,5.61261844,11.04025218,12.68229167,7.314703764,69.3502141,4.633666635,1015.192029
